-0.7435787637247722,-0.9693460272488301,-0.9123784926287224,0.42666082813074174,-0.9183597291791152,1.934340750282022,-0.9307683514984829,1.36620898916481,1.965033816849953,1.9179218611720759,-0.7435787637247722,1.9179218611720759,0.7630147058037136,1.1198832425044873,-0.9183597291791152,-0.13706806848969916,-1.0706258645912003,1.36620898916481,0.7893904615819922,1.9179218611720759,0.1062903852775492,-2.1966410032322323,-0.9123784926287224,-0.9076217460482746,-0.9183597291791152,-0.13706806848969916,-0.8184545988342564,1.36620898916481,0.7893904615819922,-0.48315918503938976,0.1062903852775492,1.5076233951257332,-0.9123784926287224,-0.9076217460482746,0.4357207193918289,-0.13706806848969916,-1.8474576261672404,-1.224023563854161,0.7893904615819922,-0.48315918503938976,-0.5173397058114544,-1.0974628367318064,-0.9123784926287224,-0.9076217460482746,-0.9183597291791152,-0.13706806848969916,0.09388176295818151,-1.2211695159058924,-1.9365670537572752,-0.48315918503938976,0.1062903852775492,-1.2844380936886464,-0.9123784926287224,-0.9076217460482746,-0.9183597291791152,-0.13706806848969916,-0.9307683514984829,-1.0979492537133884,1.5529202495548213,-0.14351085836820354,0.1062903852775492,-0.9693460272488301,1.2478569941900348,-0.3710275595283655,-0.9183597291791152,-0.14351085836820354,-1.1285410325552172,-1.0979492537133884,0.7893904615819922,0.6395097153945406,0.1062903852775492,-0.9693460272488301,-0.4495847327654656,-0.9076217460482746,-0.9123784926287224,-0.13706806848969916,-0.9307683514984829,-0.9076217460482746,-0.45454818169321265,-0.14351085836820354,0.1062903852775492,-1.3838419158535449,-0.4471922381453085,-0.9076217460482746,-0.9183597291791152,-0.12318010521957418,-0.8233309549884811,-0.9076217460482746,0.47413325825406377,-0.13706806848969916,-0.9307683514984829,0.28667994056309165,-0.9140645359267789,-0.4495847327654656,-0.9183597291791152,-0.9076217460482746,-1.527168561302721,-0.9123784926287224,-0.6364348437451777,-0.13706806848969916,-0.9307683514984829,-0.9693460272488301,-1.9258290706264347,-0.11392146303949083,-0.9183597291791152,0.7662438561317839,-0.9140645359267789,-1.4316782337839755,0.7893904615819922,-0.9693460272488301,-0.9693460272488301,-0.9693460272488301,0.7893904615819922,-0.9076217460482746,-0.9732117011759327,-0.9205073258052833,-0.9307683514984829,-0.9123784926287224,0.7893904615819922,-0.9693460272488301,-0.9693460272488301,-0.9494130613490557,-0.9140645359267789,-0.8781979718566577,-0.9123784926287224,-0.9323114585284968,-0.9307683514984829,-0.9076217460482746,-0.9722000751970988,-0.9693460272488301,-0.9340238872974581,-0.9693460272488301,-0.9140645359267789,-0.9076217460482746,-0.9732117011759327,-0.9323114585284968,-0.9307683514984829,-0.8965878307264182,-0.9328461021205039,-0.9345992338609224,-0.8770299672064457,-0.9372111413769872,-0.9509909599437327,-0.9076217460482746,-0.9732117011759327,-1.0070813987592908,-0.9739125039660601,-0.9123784926287224,-0.9722000751970988,-0.9693460272488301,-0.9693460272488301,-0.9693460272488301,-0.9509909599437327,-0.9076217460482746,-0.9732117011759327,-1.0070813987592908,-0.9463687435375692,-0.9842247415589911,-0.9722000751970988,-0.9693460272488301,-0.9494057582796751,-0.9713127784937476,-0.9509909599437327,-0.9076217460482746,-0.9732117011759327,-1.0070813987592908,-0.9632728466110022,-0.9213357403684544,-0.9722000751970988,-0.9693460272488301,-0.9461785468598239,-1.0318758668237085,-0.9842247415589911,-0.9745194795533604,-0.9732117011759327,-1.0070813987592908,-0.9739125039660601,-1.005685913718317,-0.9639029230089762,-0.9518782566470839,-0.9770099417418557,-0.9713127784937476,-0.9842247415589911,-0.9745194795533604,-0.9811273037831955,-0.9836177659716908,-0.9739125039660601,-0.9842247415589911,-0.9722000751970988,-0.973818676763233,-0.9770099417418557,-0.9713127784937476,-0.9842247415589911,-0.9790599563328937,-0.9811273037831955,-0.9755469368147371,-0.9842247415589911,-0.9692627639027097,-0.9741148341842725,-0.973818676763233,-0.9770099417418557,-0.9854561836734766,-0.9842247415589911,-0.9791191868126125,-0.9811273037831955,-0.9826649062756037,-0.9786354082348373,-0.9842247415589911,-0.9741148341842725,-0.973818676763233,-0.9823099825718175,-0.9706965362354076,-0.9738601053254387,-0.9790599563328937,-0.9811273037831955,-0.9771402709058225,-0.9786354082348373,-0.9752871880537624,-0.9741148341842725,-0.9752922079559033,-0.9710797062944085,-0.9821579440547669,-0.9779965205428167,-0.9790599563328937,-0.9740517994857223,-0.9771402709058225,-0.9771770899036126,-0.9752871880537624,-0.9728264531125826,-0.9752922079559033,-0.9770099417418557,-0.9821579440547669,-0.9748560673250966,-0.9790599563328937,-0.9778436832275164,-0.9771402709058225,-0.9771770899036126,-0.9840167366878908,-0.9741148341842725,-0.975677398979155,-0.9775048621592942,-0.9821579440547669,-0.9761434376907566,-0.9779481066216577,-0.9778436832275164,-0.9776405157972188,-0.9753653855521424,-0.9734498346221583,-0.9771245414853664,-0.9782399504964785,-0.9780403465809253,-0.9821579440547669,-0.9779965205428167,-0.9766659160794976,-0.9816662856712444,-0.9763990377649984,-0.9771770899036126,-0.9752871880537624,-0.9778148062593321,-0.977137538437516,-0.9782436392218586,-0.9821579440547669,-0.9782169147758836,-0.9741664860142459,-0.9778436832275164,-0.9771402709058225,-0.9804933746499868,-0.9752871880537624,-0.9782757005444549,-0.974484820617654,-0.9775048621592942,-0.9747734382715658,-0.9779965205428167,-0.9779481066216577,-0.9778436832275164,-0.9751954856645821,-0.9770776168693377,-0.9752871880537624,-0.9771245414853664,-0.9771297402662262,-0.9775048621592942,-0.9799013215528718,-0.9777932279018834,-0.9779481066216577,-0.9778436832275164,-0.9771402709058225,-0.9771770899036126,-0.9752871880537624,-0.9771245414853664,-0.9773958446556957,-0.9775048621592942,-0.9774887718875603,-0.9777932279018834,-0.9779481066216577,-0.9772975609309199,-0.9799639755893566,-0.9771770899036126,-0.9766175021583385,-0.9771245414853664,-0.9777932279018834,-0.9775048621592942,-0.9766175021583385,-0.9777932279018834,-0.9767322356422736,-0.9772975609309199,-0.9777616988509357,-0.9771770899036126,-0.9766175021583385,-0.9773072150939602,-0.9769946328057856,-0.9775048621592942,-0.9774887718875603,-0.9777932279018834,-0.9776344453731673,-0.9782558379327104,-0.9771402709058225,-0.9771770899036126,-0.9775674173180553,-0.9781835553163261,-0.9773958446556957,-0.9775048621592942,-0.9774887718875603,-0.9777932279018834,-0.9779088586549002,-0.9772975609309199,-0.9770328018122274,-0.9771770899036126,-0.9775674173180553,-0.9773072150939602,-0.9773958446556957,-0.9771190890885979,-0.9774887718875603,-0.977514239581014,-0.9776344453731673,-0.9774024846111898,-0.9771402709058225,-0.976942893454947,-0.9775674173180553,-0.9773072150939602,-0.9773958446556957,-0.9778367351796082,-0.9775796500831732,-0.977514239581014,-0.9776344453731673,-0.9773017626971917,-0.977514239581014,-0.9771770899036126,-0.9775674173180553,-0.9772709126376483,-0.9771616482070301,-0.9775714012913518,-0.9772242771619096,-0.977514239581014,-0.9776451672463792,-0.9774896673897314,-0.977514239581014,-0.9772672477866435,-0.9775674173180553,-0.9775295201970863,-0.9774474361827987,-0.9775048621592942,-0.9774887718875603,-0.977514239581014,-0.9776344453731673,-0.9774024846111898,-0.9775201427753665,-0.9775048621592942,-0.9775674173180553,-0.9773072150939602,-0.9772476495790734,-0.9773958446556957,-0.9772154754208212,-0.9774421161057221,-0.9776231736571741,-0.9774024846111898,-0.9773180947273719,-0.9772672477866435,-0.9775674173180553,-0.9774112959835983,-0.9771271133751132,-0.9773555396444795,-0.977473002777127,-0.9774510091879219,-0.9776231736571741,-0.9774024846111898,-0.9776216863481104,-0.9775202300597584,-0.977364646026604,-0.9774112959835983,-0.9771977404612799,-0.9773958446556957,-0.9774887660627164,-0.9774421161057221,-0.9774011314791409,-0.9774024846111898,-0.9773180947273719,-0.9773958446556957,-0.9774732805574752,-0.9773418736240912,-0.9774302474812057,-0.9773958446556957,-0.977473002777127,-0.9774421161057221,-0.9773212668214389,-0.9774024846111898,-0.9773180947273719,-0.9773958446556957,-0.977364646026604,-0.9774112959835983,-0.9773958446556957,-0.9774112959835983,-0.977364646026604,-0.9774421161057221,-0.9774011314791409,-0.9774024846111898,-0.977345926849149,-0.9773958446556957,-0.977364646026604,-0.9773837654337348,-0.9774145638331507,-0.9773958446556957,-0.977364646026604,-0.9774421161057221,-0.9774212037886448,-0.9774024846111898,-0.9773419428758525,-0.9774145638331507,-0.977364646026604,-0.9773658939717677,-0.9773958446556957,-0.977345926849149,-0.9774212037886448,-0.9774421161057221,-0.9774011314791409,-0.9774024846111898,-0.9773837654337348,-0.9773958446556957,-0.977364646026604,-0.9774648192564735,-0.9773958446556957,-0.9773998286289922,-0.9773765179005584,-0.977356002563719,-0.9773487550305425,-0.9774024846111898,-0.9773910129669113,-0.9773958446556957,-0.9774374950143822,-0.977371253879747,-0.9774183372090027,-0.9773958446556957,-0.9773765179005584,-0.977356002563719,-0.9773765179005584,-0.9774024846111898,-0.9774030921888722,-0.9773846131492228,-0.977364646026604,-0.977356002563719,-0.9773835354535921,-0.9773828888362137,-0.9773769552287076,-0.977356002563719,-0.9773765179005584,-0.9774024846111898,-0.9773715825900979,-0.9773846131492228,-0.9773764123292196,-0.9773730170961403,-0.977379907818905,-0.9773886225829335,-0.9773769552287076,-0.9773645901894157,-0.9773765179005584,-0.9774024846111898,-0.9773769552287076,-0.9773846131492228,-0.9773763476544014,-0.9773675712067244,-0.9773765179005584,-0.9773846131492228,-0.9773818123779062,-0.9773645901894157,-0.9773765179005584,-0.9773645901894157,-0.9773837654337348,-0.9773846131492228,-0.9773764123292196,-0.9773837654337348,-0.9773837654337348,-0.9773828888362137,-0.9773740977603217,-0.9773846131492228,-0.9773765179005584,-0.9773833974655065,-0.9773760953360072,-0.9773846131492228,-0.9773764123292196,-0.9773764123292196,-0.9773655387124796,-0.9773846131492228,-0.9773818123779062,-0.9773847649681037,-0.9773835785614173,-0.9773833974655065,-0.9773765179005584,-0.9773846131492228,-0.977383883738993,-0.9773837654337348,-0.9773802012865136,-0.9773818123779062,-0.9773818123779062,-0.9247502334305377,-0.8721186544831694,-0.819487075535801,-0.7668554965884326,-0.7142239176410641,-0.6615923386936957,-0.6089607597463274,-0.5563291807989589,-1.0300133913252747,-1.082644970272643,-1.1352765492200114,-1.18790812816738,-1.2405397071147484,-1.2931712860621167,-1.345802865009485,-1.3984344439568535,-0.9773818123779062,-0.9247502334305377,-0.8721186544831694,-0.819487075535801,-0.7668554965884326,-0.7142239176410641,-0.6615923386936957,-0.6089607597463274,-0.5563291807989589,-1.0300133913252747,-1.082644970272643,-1.1352765492200114,-1.18790812816738,-1.2405397071147484,-1.2931712860621167,-1.345802865009485,-1.3984344439568535,-0.977381797476745,-0.9247502185293766,-0.8721186395820082,-0.8194870606346398,-0.7668554816872714,-0.7142239027399029,-0.6615923237925345,-0.6089607448451662,-0.5563291658977977,-1.0300133764241135,-1.0826449553714819,-1.1352765343188502,-1.1879081132662188,-1.2405396922135872,-1.2931712711609555,-1.345802850108324,-1.3984344290556923,-0.9773817912490353,-0.9247502123016669,-0.8721186333542985,-0.8194870544069301,-0.7668554754595617,-0.7142238965121932,-0.6615923175648248,-0.6089607386174565,-0.556329159670088,-1.0300133701964038,-1.0826449491437722,-1.1352765280911405,-1.187908107038509,-1.2405396859858775,-1.2931712649332459,-1.3458028438806142,-1.3984344228279828,-0.9773817912490353,-0.9247502123016669,-0.8721186333542985,-0.8194870544069301,-0.7668554754595617,-0.7142238965121932,-0.6615923175648248,-0.6089607386174565,-0.556329159670088,-1.0300133701964038,-1.0826449491437722,-1.1352765280911405,-1.187908107038509,-1.2405396859858775,-1.2931712649332459,-1.3458028438806142,-1.3984344228279828,-0.9773817763478742,-0.9247501974005057,-0.8721186184531373,-0.819487039505769,-0.7668554605584005,-0.714223881611032,-0.6615923026636636,-0.6089607237162953,-0.5563291447689268,-1.0300133552952426,-1.082644934242611,-1.1352765131899794,-1.1879080921373477,-1.2405396710847163,-1.2931712500320847,-1.345802828979453,-1.3984344079268216,-0.9773818163965489,-0.9247502374491805,-0.872118658501812,-0.8194870795544436,-0.7668555006070752,-0.7142239216597068,-0.6615923427123384,-0.6089607637649699,-0.5563291848176015,-1.0300133953439172,-1.0826449742912856,-1.1352765532386542,-1.1879081321860225,-1.240539711133391,-1.2931712900807595,-1.3458028690281278,-1.3984344479754962,-0.9773818163965489,-0.9247502374491805,-0.872118658501812,-0.8194870795544436,-0.7668555006070752,-0.7142239216597068,-0.6615923427123384,-0.6089607637649699,-0.5563291848176015,-1.0300133953439172,-1.0826449742912856,-1.1352765532386542,-1.1879081321860225,-1.240539711133391,-1.2931712900807595,-1.3458028690281278,-1.3984344479754962,-0.9773818014953877,-0.9247502225480193,-0.8721186436006508,-0.8194870646532824,-0.766855485705914,-0.7142239067585456,-0.6615923278111772,-0.6089607488638087,-0.5563291699164403,-1.030013380442756,-1.0826449593901244,-1.135276538337493,-1.1879081172848613,-1.2405396962322297,-1.2931712751795983,-1.3458028541269667,-1.398434433074335,-0.9773818038512403,-0.9247502249038719,-0.8721186459565035,-0.819487067009135,-0.7668554880617666,-0.7142239091143983,-0.6615923301670298,-0.6089607512196613,-0.556329172272293,-1.0300133827986087,-1.0826449617459772,-1.1352765406933456,-1.187908119640714,-1.2405396985880823,-1.2931712775354507,-1.3458028564828193,-1.3984344354301876,-0.977381815142018,-0.9247502361946496,-0.8721186572472812,-0.8194870782999129,-0.7668554993525444,-0.7142239204051759,-0.6615923414578075,-0.6089607625104392,-0.5563291835630707,-1.0300133940893865,-1.0826449730367549,-1.1352765519841232,-1.1879081309314916,-1.2405397098788602,-1.2931712888262286,-1.345802867773597,-1.3984344467209655,-0.9773818157692834,-0.9247502368219149,-0.8721186578745466,-0.8194870789271782,-0.7668554999798097,-0.7142239210324413,-0.6615923420850729,-0.6089607631377045,-0.5563291841903361,-1.0300133947166519,-1.0826449736640202,-1.1352765526113886,-1.187908131558757,-1.2405397105061255,-1.293171289453494,-1.3458028684008623,-1.3984344473482309,-0.9773818160829162,-0.9247502371355478,-0.8721186581881794,-0.8194870792408109,-0.7668555002934425,-0.7142239213460742,-0.6615923423987057,-0.6089607634513372,-0.5563291845039688,-1.0300133950302846,-1.082644973977653,-1.1352765529250215,-1.1879081318723899,-1.2405397108197582,-1.2931712897671268,-1.3458028687144952,-1.3984344476618635,-0.9773818162397325,-0.9247502372923642,-0.8721186583449957,-0.8194870793976272,-0.7668555004502589,-0.7142239215028905,-0.661592342555522,-0.6089607636081535,-0.5563291846607852,-1.0300133951871009,-1.0826449741344693,-1.1352765530818378,-1.1879081320292062,-1.2405397109765746,-1.2931712899239431,-1.3458028688713115,-1.3984344478186799,-0.9773818163181407,-0.9247502373707723,-0.8721186584234039,-0.8194870794760354,-0.766855500528667,-0.7142239215812987,-0.6615923426339302,-0.6089607636865617,-0.5563291847391933,-1.030013395265509,-1.0826449742128776,-1.135276553160246,-1.1879081321076144,-1.2405397110549827,-1.293171290002351,-1.3458028689497197,-1.398434447897088,-0.9773818163181407,-0.9773818123779062,-0.9773878678323586,-0.9773757569234538,-0.9773878678323586,-0.9773757569234538,-0.9773878678323586,-0.9773757569234538,-0.9773878678323586,-0.9773757569234538,-0.9775038826904062,-0.9772597420654062,-0.9774978272359538,-0.9772536866109538,-0.9773818123779062,-0.9773811779233624,-0.9773872333778149,-0.97737512246891,-0.9775032482358624,-0.9772591076108624,-0.97749719278141,-0.97725305215641,-0.9773811779233624,-0.9773818123779062,-0.977381797476745,-0.9773818123779062,-0.9773818123779062,-0.9773818123779062,-0.977381797476745,-0.9773543458125357,-0.9773543458125357,-0.9773543309113745,-0.977374632134093,-0.977374632134093,-0.9773746172329318,-0.9773797032300573,-0.9773797032300573,-0.9773796883288961,-0.9773809694098453,-0.9773809694098453,-0.9773809545086841,-0.9773811854661135,-0.9773811854661135,-0.9773811705649523,-0.9773811852961912,-0.9773811852961912,-0.97738117039503,-0.9773811852961912,-0.9773818123779062,-0.9773811852961912,-0.9773811852961912,-0.97738117039503,-0.9773811852961912,-0.9773811852961912,-0.9773811852961912,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
